actor_name,actor_id,birth_date,profession
Li Yuan,460,12/23/1951 0:00,Жүжигчин
Ronny Yu,461,7/31/2001 0:00,Найруулагч
Ady An,462,9/23/1988 0:00,Жүжигчин
Adam Cheng,463,2/1/1993 0:00,Жүжигчин
Ekin Cheng,464,7/8/1968 0:00,Жүжигчин
Herman Yau,465,11/6/1970 0:00,Найруулагч
Anthony Wong Chau-Sang,466,11/12/1981 0:00,Жүжигчин
Gillian Chung,467,10/18/1991 0:00,Жүжигчин
Jordan Chan,468,11/26/1995 0:00,Жүжигчин
Johnnie To,469,3/5/1941 0:00,Найруулагч
Louis Koo,470,10/18/1983 0:00,Жүжигчин
Honglei Sun,471,3/16/1947 0:00,Жүжигчин
Yi Huang,472,1/2/1959 0:00,Жүжигчин
Daniel Yee Heng Chan,473,9/29/1994 0:00,Найруулагч
Wai-Man Chan,474,7/14/1956 0:00,Жүжигчин
Patrick Tam,475,8/3/1992 0:00,Жүжигчин
Kwok Cheung Tsang,476,7/23/1970 0:00,Жүжигчин
Ray Lui,477,1/22/1962 0:00,Жүжигчин
Sammi Cheng,478,7/2/1990 0:00,Жүжигчин
Tony Leung,479,12/31/1979 0:00,Жүжигчин
Chiu Wai,480,8/5/2001 0:00,Жүжигчин
Hark Tsui,481,4/9/1997 0:00,Найруулагч
Angelababy,482,9/21/1989 0:00,Жүжигчин
Mark Chao,483,10/22/1979 0:00,Жүжигчин
Kun Chen,484,2/17/1959 0:00,Жүжигчин
Wai-keung Lau,485,3/25/1967 0:00,Найруулагч
Ethan Juan,486,11/6/1947 0:00,Жүжигчин
Purba Ryal,487,9/11/1964 0:00,Жүжигчин
Ming Wong,488,2/23/2001 0:00,Найруулагч
Jet Li,489,2/9/1968 0:00,Жүжигчин
Zhang Wen,490,7/4/1947 0:00,Жүжигчин
Felix Chong,491,1/11/1983 0:00,Найруулагч
Xun Zhou,492,7/14/2003 0:00,Жүжигчин
Chi-Leung Law,493,4/3/1997 0:00,Найруулагч
Xiang Bin,494,2/2/1958 0:00,Жүжигчин
Gang Chen,495,12/16/1969 0:00,Жүжигчин
Wen Jiang,496,1/18/1975 0:00,Найруулагч
You Ge,497,5/10/1956 0:00,Жүжигчин
Benny Chan,498,9/25/1957 0:00,Найруулагч
Ching Wan Lau,499,8/15/1955 0:00,Жүжигчин
Nick Cheung,500,8/23/2005 0:00,Жүжигчин
Clarence Fok Yiu-leung,501,3/28/1989 0:00,Найруулагч
Tian Jing,502,7/1/1995 0:00,Жүжигчин
Andy Onn,503,11/23/1993 0:00,Жүжигчин
Sheng Ding,504,4/22/2003 0:00,Найруулагч
Jackie Chan,505,12/12/1946 0:00,Найруулагч
Ye Liu,506,3/10/1998 0:00,Жүжигчин
Niels Arden Oplev,507,5/23/1944 0:00,Найруулагч
Michael Nyqvist,508,5/18/1971 0:00,Жүжигчин
Noomi Rapace,509,3/27/1979 0:00,Жүжигчин
Lena Endre,510,8/14/1963 0:00,Жүжигчин
Daniel Alfredson,511,8/24/1949 0:00,Найруулагч
Ingmar Bergman,512,9/9/1952 0:00,Найруулагч
Max von Sydow,513,6/6/1994 0:00,Жүжигчин
Birgitta Valberg,514,1/13/1961 0:00,Жүжигчин
Gunnel Lindblom,515,6/25/1960 0:00,Жүжигчин
Mikael Marcimain,516,12/10/2000 0:00,Найруулагч
Sofia Karemyr,517,6/30/1949 0:00,Жүжигчин
Simon J Berger,518,5/29/2000 0:00,Жүжигчин
Josefin Asplund,519,10/13/2000 0:00,Жүжигчин
Prakash Jha,520,7/4/1979 0:00,Найруулагч
Arjun Rampal,521,12/4/1950 0:00,Жүжигчин
Abhay Deol,522,4/15/1950 0:00,Жүжигчин
Karan Johar,523,10/16/1958 0:00,Найруулагч
Sidharth Malhotra,524,2/9/1978 0:00,Жүжигчин
Alia Bhatt,525,2/20/1950 0:00,Жүжигчин
Varun Dhawan,526,1/27/1970 0:00,Жүжигчин
Rajkumar Hirani,527,8/16/1947 0:00,Найруулагч
Aamir Khan,528,8/29/1975 0:00,Жүжигчин
Kareena Kapoor,529,5/24/1941 0:00,Жүжигчин
Madhavan,530,10/18/1986 0:00,Жүжигчин
Farah Khan,531,8/28/1943 0:00,Найруулагч
Shah Rukh Khan,532,11/9/1952 0:00,Жүжигчин
Deepika Padukone,533,7/12/1951 0:00,Жүжигчин
Anurag Singh,534,11/5/1994 0:00,Найруулагч
Diljit Dosanjh,535,7/10/1943 0:00,Жүжигчин
Neeru Bajwa,536,5/1/1968 0:00,Жүжигчин
Ang Lee,537,1/6/1979 0:00,Найруулагч
Suraj Sharma,538,1/21/1974 0:00,Жүжигчин
Yash Chopra,539,12/4/1984 0:00,Найруулагч
Katrina Kaif,540,1/2/1993 0:00,Жүжигчин
Leos Carax,541,12/24/1965 0:00,Найруулагч
Ayako Fujitani,542,8/30/1994 0:00,Жүжигчин
Ryo Kase,543,12/26/1960 0:00,Жүжигчин
Ayumi Ito,544,12/21/2004 0:00,Жүжигчин
Yoji Yamada,545,4/19/1973 0:00,Найруулагч
Hiroyuki Sanada,546,7/30/1988 0:00,Жүжигчин
Rie Miyazawa,547,10/1/1997 0:00,Жүжигчин
Nenji Kobayashi,548,4/25/1992 0:00,Жүжигчин
Yojiro Takita,549,3/5/1996 0:00,Найруулагч
Masahiro Motoki,550,5/30/1975 0:00,Жүжигчин
Tsutomu Yamazaki,551,11/14/1942 0:00,Жүжигчин
Ryôko Hirosue,552,7/17/1972 0:00,Жүжигчин
Takashi Miike,553,12/24/1951 0:00,Найруулагч
Shun Oguri,554,9/6/1998 0:00,Жүжигчин
Kyôsuke Yabe,555,8/17/1955 0:00,Жүжигчин
Meisa Kuroki,556,1/20/1955 0:00,Жүжигчин
Tetsuya Nakashima,557,6/16/1956 0:00,Найруулагч
Takako Matsu,558,5/30/1982 0:00,Жүжигчин
Yoshino Kimura,559,9/13/1977 0:00,Жүжигчин
Masaki Okada,560,8/16/2002 0:00,Жүжигчин
Haruka Ayase,561,6/22/1967 0:00,Жүжигчин
Keisuke Koide,562,8/18/1958 0:00,Жүжигчин
Risa Ai,563,4/2/1943 0:00,Жүжигчин
Shinji Aramaki,564,6/19/1940 0:00,Найруулагч
Steven Foster,565,8/28/1964 0:00,Найруулагч
Ai Kobayashi,566,2/7/2001 0:00,Жүжигчин
Jûrôta Kosugi,567,7/27/1974 0:00,Жүжигчин
Yuki Matsuoka,568,12/22/1998 0:00,Жүжигчин
Akira Kurosawa,569,9/17/1946 0:00,Найруулагч
Tatsuya Nakadai,570,2/27/1946 0:00,Жүжигчин
Akira Terao,571,1/4/1995 0:00,Жүжигчин
Jinpachi Nezu,572,1/17/1947 0:00,Жүжигчин
Kinji Fukasaku,573,6/6/1943 0:00,Найруулагч
Tatsuya Fujiwara,574,9/2/1966 0:00,Жүжигчин
Aki Maeda,575,1/15/2001 0:00,Жүжигчин
Taro Yamamoto,576,7/1/1985 0:00,Жүжигчин
Eiichiro Hasumi,577,7/17/1946 0:00,Найруулагч
Hideaki Ito,578,4/2/1995 0:00,Жүжигчин
Ai Kato,579,9/5/1995 0:00,Жүжигчин
Ryuta Sato,580,11/5/1992 0:00,Жүжигчин
Kenji Uchida,581,7/30/1999 0:00,Найруулагч
Masato Sakai,582,10/31/1955 0:00,Жүжигчин
Teruyuki Kagawa,583,8/26/2004 0:00,Жүжигчин
Masaaki Taniguchi,584,3/2/1961 0:00,Найруулагч
Riisa Naka,585,12/7/1992 0:00,Жүжигчин
Akiyoshi Nakao,586,3/28/1978 0:00,Жүжигчин
Hiromasa Yonebayashi,587,6/12/1991 0:00,Найруулагч
Bridgit Mendler,588,6/8/1981 0:00,Жүжигчин
Amy Poehler,589,5/28/1982 0:00,Жүжигчин
Will Arnett,590,9/3/1980 0:00,Жүжигчин
Бүтээмжийн Түмэнжаргал,591,2/6/1970 0:00,Найруулагч
Төрмөнхийн Карма,592,6/1/1991 0:00,Жүжигчин
Бат-Өлзийн Баатар,593,1/20/1979 0:00,Найруулагч
Борхүүгийн Амархүү,594,7/1/1987 0:00,Жүжигчин
Дагважамцын Батсүх,595,10/15/1977 0:00,Жүжигчин
Ганболдын Эрдэнэбилэг,596,10/3/1977 0:00,Найруулагч
Энхтайваны Батхүү,597,10/11/1988 0:00,Найруулагч
Доржсүрэнгийн Болд,598,11/16/1978 0:00,Дуучин
Чоймпогийн Ундрал,599,5/5/1982 0:00,Жүжигчин
Нямдаваагийн Бадрал,600,11/17/1948 0:00,Жүжигчин
Сэрчмаагийн Пүрэвмаа,601,7/9/1994 0:00,Жүжигчин
Ганболдын Анхбаяр,602,5/19/1975 0:00,Найруулагч
Ганхуягийн Анхмаа,603,4/28/1961 0:00,Жүжигчин
Төмөрбаатарын Билэгжаргал,604,7/27/1985 0:00,Найруулагч
Бадраагийн Бадрууган,605,12/9/1973 0:00,Найруулагч
Жамсранжавын Амарзаяа,606,10/28/2003 0:00,Жүжигчин
С Золбоот,607,8/7/1996 0:00,Жүжигчин
Жамсрангийн Сүххуяг,608,1/9/1995 0:00,Жүжигчин
Э Цэрэндорж,609,7/18/1970 0:00,Жүжигчин
Б Лхагвасүрэн,610,10/3/1991 0:00,Жүжигчин
Д Нинжбадгар,611,6/1/1965 0:00,Найруулагч
Wes Studi,612,4/15/1985 0:00,Жүжигчин
Э Баяржаргал,613,3/18/1982 0:00,Жүжигчин
М Анхбаяр,614,6/26/1956 0:00,Жүжигчин
Б Туул,615,8/2/1957 0:00,Найруулагч
Б Мөнхболд,616,1/13/1944 0:00,Жүжигчин
Д Очсүрэн,617,3/23/1949 0:00,Жүжигчин
Ц Биндэр,618,8/14/1968 0:00,Жүжигчин
Батмөнхийн Тэлмэн,619,7/17/1971 0:00,Жүжигчин
Батмөнхийн Болдбаатар,620,11/24/1950 0:00,Найруулагч
Амарсанаагийн Баттүшиг,621,10/3/1981 0:00,Найруулагч
Бадрахын Баттогтох,622,11/30/1989 0:00,Жүжигчин
Сүхбаатарын Батзориг,623,7/7/1967 0:00,Продюсер
Төрбатын Бархүү,624,9/27/1981 0:00,Жүжигчин
Батжаргалын Хулан,625,11/16/1979 0:00,Жүжигчин
Намсрайн Ялалт,626,5/8/1955 0:00,Жүжигчин
Пүрэвдоржийн Дэлгэрбаяр,627,9/30/1978 0:00,Найруулагч
Дашсамбуугийн Лхагва,628,4/28/1962 0:00,Найруулагч
Доржийн Пүрэвсүрэн,629,4/3/1964 0:00,Жүжигчин
Гочоодоржийн Амгаланбаатар,630,2/28/1978 0:00,Жүжигчин
Баатарчулууны Гэрэлчулуун,631,5/2/1973 0:00,Жүжигчин
Л Хүлгэн,632,3/7/1964 0:00,Жүжигчин
Lisa Kudrow,633,8/21/1988 0:00,Жүжигчин
Гараажавын Отгонцэцэг,634,3/4/1983 0:00,Жүжигчин
Алдарцогтын Орхонтуул,635,8/12/1961 0:00,Жүжигчин
Дамбын Баярсайхан,636,8/20/1968 0:00,Найруулагч
Энхжаргалын Мөнхтөр,637,1/16/1965 0:00,Жүжигчин
Бямбажавын Батзаяа,638,1/27/1952 0:00,Жүжигчин
Пүрэв-Очирын Шүүдэрцэцэг,639,4/5/1985 0:00,Жүжигчин
Б Бадамцэцэг,640,7/16/1955 0:00,Жүжигчин
Х Бадамгэрэл,641,8/5/1959 0:00,Жүжигчин
Намнангийн Наранбаатар,642,4/27/1992 0:00,Найруулагч
John Lithgow,643,8/17/2002 0:00,Жүжигчин
Ойнбаярын Долгор,644,4/11/1984 0:00,Жүжигчин
Доржийн Золбаяр,645,6/24/2000 0:00,Найруулагч
Зоригтзандангийн Онон,646,5/17/1996 0:00,Жүжигчин
Одонгаваагийн Амгаланбаатар,647,9/28/1971 0:00,Жүжигчин
Батбилэгийн Сайнаа,648,11/3/1990 0:00,Жүжигчин
Осорын Бат-Өлзий,649,9/2/1961 0:00,Найруулагч
Дашхүүгийн Галбаяр,650,7/15/1980 0:00,Найруулагч
Э Цолмонбаяр,651,5/24/1970 0:00,Жүжигчин
Нямсүрэнгийн Цэнд-Аюуш,652,5/4/1975 0:00,Жүжигчин
Арсланбаатарын Өнөржаргал,653,11/26/1980 0:00,Жүжигчин
Дамбасүрэнгийн Энхбаяр,654,5/24/2003 0:00,Найруулагч
Загдын Батболд,655,1/3/1996 0:00,Найруулагч
Ганбаатарын Дарханбаяр,656,4/16/1972 0:00,Найруулагч
Ганбаатарын Дарханбат,657,1/26/1983 0:00,Найруулагч
Д Алтанцоож,658,5/10/1953 0:00,Жүжигчин
Л Сумъяа,659,2/2/1993 0:00,Жүжигчин
Сүхээгийн Ариунбямба,660,2/10/1978 0:00,Жүжигчин
Пүрэвдаваагийн Баттөр,661,7/2/1976 0:00,Жүжигчин
Б Батчимэг,662,2/28/1975 0:00,Жүжигчин
Бямбаагийн Ганболд,663,6/15/1974 0:00,Найруулагч
Д Сосорбарам,664,7/29/1990 0:00,Жүжигчин
Пүрэвдоржийн Цэрэндагва,665,10/9/1981 0:00,Жүжигчин
С Нэргүй,666,10/12/1944 0:00,Найруулагч
Далантайн Энхбаатар,667,1/7/1959 0:00,Найруулагч
О Пүрэвдулам,668,8/31/1951 0:00,Жүжигчин
Э Тамир,669,7/3/1988 0:00,Жүжигчин
Мандуулын Мөнхзул,670,4/27/1942 0:00,Жүжигчин
Э Тунгалагтамир,671,5/11/1953 0:00,Жүжигчин
Александрын Миеэгомбо,672,4/22/1981 0:00,Найруулагч
Б Даулетжан,673,6/7/1979 0:00,Жүжигчин
Оргодолын Батзориг,674,11/9/1985 0:00,Найруулагч
Халзангийн Батбаяр,675,3/21/1973 0:00,Жүжигчин
Б Ариунжаргал,676,10/22/1996 0:00,Жүжигчин
Т Ганбаатар,677,8/25/2000 0:00,Жүжигчин
Ж Биндэр,678,9/19/1948 0:00,Найруулагч
Ц Төгсбилэгт,679,11/13/2002 0:00,Жүжигчин
М Батжаргал,680,7/19/1980 0:00,Жүжигчин
Өлзийн Наранбаатар,681,12/25/1972 0:00,Жүжигчин
Д Номин-Эрдэнэ,682,12/28/1981 0:00,Жүжигчин
Дариймаагийн Оюунтуул,683,7/10/1979 0:00,Жүжигчин
Б Гантулга,684,4/11/1946 0:00,Жүжигчин
Чоймболын Болд,685,1/16/1981 0:00,Жүжигчин
Лувсандоржийн Энхбаяр,686,11/24/1987 0:00,Найруулагч
Б Отгончимэг,687,5/2/1978 0:00,Жүжигчин
Пунцагийн Эрдэнэзаан,688,4/1/1972 0:00,Жүжигчин
Жижирдоогийн Мөнхсайхан,689,11/27/1972 0:00,Жүжигчин
Энхбаярын Алдар,690,11/4/1986 0:00,Жүжигчин
Дашцэрэнгийн Ханьсаг,691,7/29/1945 0:00,Найруулагч
С Болорбайгал,692,7/14/1974 0:00,Жүжигчин
Б Батсайхан,693,10/9/2001 0:00,Найруулагч
Бат-Өлзийн Тамир,694,9/16/1986 0:00,Найруулагч
Мишигдоржийн Баярбат,695,11/7/1986 0:00,Жүжигчин
Л Лхагважаргал,696,9/30/1987 0:00,Найруулагч
Банзрагчийн Тунгалаг,697,1/25/1949 0:00,Жүжигчин
Ч Цэлмүүн,698,5/11/2003 0:00,Жүжигчин
Ж Ганбат,699,4/15/2003 0:00,Найруулагч
О Тэмүүжин,700,12/17/1985 0:00,Жүжигчин
В Гэрэлцэцэг,701,3/7/1951 0:00,Жүжигчин
С Батчимэг,702,11/9/1992 0:00,Жүжигчин
Мондооны Мягмар,703,5/15/1979 0:00,Жүжигчин
Розагийн Алтансүх,704,11/4/1966 0:00,Жүжигчин
Санжаагийн Өлзийхүү,705,3/8/1979 0:00,Жүжигчин
Довдонгийн Түвшинтөр,706,8/6/1977 0:00,Жүжигчин
Ширнэнгийн Жавхлан,707,5/20/1969 0:00,Жүжигчин
Ц Балдорж,708,8/27/1991 0:00,Найруулагч
Андрушийн Дэлгэрмаа,709,10/12/2005 0:00,Жүжигчин
Э Одсүрэн,710,6/23/1992 0:00,Жүжигчин
Б Энхцацрал,711,6/21/2001 0:00,Жүжигчин
Д Амар,712,6/9/2002 0:00,Найруулагч
Болдбаатарын Золзаяа,713,12/12/1945 0:00,Жүжигчин
Г Чинсанаа,714,9/21/1956 0:00,Жүжигчин
У Энхдөл,715,8/23/1987 0:00,Жүжигчин
Гансүхийн Нарансолонго,716,10/3/1981 0:00,Жүжигчин
Ш Даваадорж,717,12/11/1978 0:00,Найруулагч
Д Батсүх /МУГЖ/,718,4/23/1943 0:00,Жүжигчин
Шадавын Доржсүрэн,719,12/8/1975 0:00,Найруулагч
Самданы Лхагвасүрэн,720,4/10/1946 0:00,Жүжигчин
Дугаржавын Батцэцэг,721,5/10/1974 0:00,Жүжигчин
Батзанын Батзаяа,722,8/31/1980 0:00,Жүжигчин
Б Дашзэвэг /МУСГЗ/,723,1/26/1951 0:00,Жүжигчин
Сувидын Баттулга,724,4/22/1951 0:00,Найруулагч
Болдбаатарын Баатархүү,725,10/14/1971 0:00,Жүжигчин
Балжиннямын Амарсайхан,726,10/17/1977 0:00,Жүжигчин
Банзрагчийн Батболд,727,7/15/1948 0:00,Найруулагч
Батхутагийн Эрдэнэбаяр,728,4/15/1977 0:00,Жүжигчин
Батхутагийн Мягмарсүрэн,729,7/8/1940 0:00,Жүжигчин
B A T,730,10/12/1977 0:00,Жүжигчин
TG,731,5/31/1971 0:00,Жүжигчин
Нямжавын Цэнгэлжаргал,732,10/3/1970 0:00,Жүжигчин
Б Одбаяр,733,10/31/1984 0:00,Жүжигчин
Нарангэрэлийн Оргил,734,7/27/1974 0:00,Жүжигчин
Д Батбаяр,735,6/30/1974 0:00,Жүжигчин
Л Чимэддорж,736,1/12/1988 0:00,Жүжигчин
Ёндонгийн Цог,737,6/2/1990 0:00,Жүжигчин
Цэндийн Цэнд-Аюуш,738,9/23/2000 0:00,Жүжигчин
С Бямбадорж,739,10/1/1992 0:00,Найруулагч
Э Тэмүүжин,740,3/3/1974 0:00,Жүжигчин
М Баярмаа,741,6/25/1972 0:00,Жүжигчин
Ц Гомбосүрэн,742,7/23/1955 0:00,Жүжигчин
Р Амархүү,743,7/29/1979 0:00,Жүжигчин
О Ариунзул,744,3/8/1949 0:00,Жүжигчин
Лувсанжамцын Эрдэнэбаяр,745,6/18/2001 0:00,Жүжигчин
Э Халиун,746,10/10/1995 0:00,Жүжигчин
Б Борхүү,747,11/26/1947 0:00,Жүжигчин
И Шагдарсүрэн,748,11/16/1991 0:00,Найруулагч
Батдоржийн Баасанжав,749,9/24/1947 0:00,Жүжигчин
Л Жамбал,750,8/8/1987 0:00,Жүжигчин
Далхсүрэнгийн Гүрсэд,751,10/15/1945 0:00,Жүжигчин
Нанжидын Онон,752,12/27/1920 0:00,Жүжигчин
Ишдоржийн Одончимэг,753,7/27/1967 0:00,Найруулагч
Төмөрбаатарын Ариунбулаг,754,3/21/1972 0:00,Жүжигчин
Г Ган-Очир,755,6/3/1983 0:00,Найруулагч
Dane DeHaan,756,2/7/1988 0:00,Жүжигчин
Оросоогийн Эрдэнэ,757,8/18/1967 0:00,Найруулагч
Эрдэнийн Гантулга,758,10/29/2000 0:00,Жүжигчин
Н Тамир,759,2/8/1991 0:00,Найруулагч
Дамдинбазарын Батзаяа,760,9/29/1953 0:00,Рэппэр
Б Гэрэлцэцэг,761,4/20/1984 0:00,Жүжигчин
Б Тэмүүлэн,762,3/19/1988 0:00,Жүжигчин
Ruby Rose,763,1/8/1962 0:00,Жүжигчин
Баяртогтохын Батрэгзэдмаа,764,9/21/1988 0:00,Зохиолч
Магсаржаламын Баярмагнай,765,10/6/1978 0:00,Жүжигчин
Т Эрдэнэбаяр,766,4/17/1999 0:00,Жүжигчин
Н Дагийранз,767,12/6/1993 0:00,Жүжигчин
Амгаланбаатарын Мөнгөнзул,768,9/7/1977 0:00,Продюсер
С Уудам,769,4/30/1990 0:00,Жүжигчин
Ш Билгүүнтөгөлдөр,770,11/16/1981 0:00,Найруулагч
О Мөнхгэрэл,771,11/8/1957 0:00,Жүжигчин
О Ганбаатар,772,6/26/1992 0:00,Жүжигчин
Б Энхээ,773,1/14/1964 0:00,Жүжигчин
Егүүзэрийн Баярмагнай,774,2/15/1975 0:00,Найруулагч
Цэрэнбалжирын Ганбаяр,775,5/6/1985 0:00,Жүжигчин
Базаргүрийн Отгонтуяа,776,10/2/1960 0:00,Жүжигчин
Цогбадрахын Алдармаа,777,6/16/1985 0:00,Жүжигчин
Намсрайжавын Ариунболд,778,12/25/1972 0:00,Жүжигчин
Алтангэрэлийн Жавзан,779,8/28/1960 0:00,Жүжигчин
Пүрвээгийн Баярхүү,780,5/27/1950 0:00,Жүжигчин
Цэвэгсүрэнгийн Батхуяг,781,6/13/2003 0:00,Жүжигчин
Б Магсаржав,782,10/2/1949 0:00,Жүжигчин
Төмөрийн Хулан,783,1/21/1983 0:00,Жүжигчин
Шаравын Дэлгэржаргал,784,9/10/1945 0:00,Жүжигчин
Б Баяржаргал,785,10/14/2001 0:00,Дуучин
Бэх-Очирын Жаргалсайхан,786,5/2/1964 0:00,Продюсер
М Мөнхжаргал,787,8/18/1976 0:00,Жүжигчин
Б Баярсайхан,788,11/25/1968 0:00,Жүжигчин
Цогийн Хүсэлбаатар,789,12/12/1965 0:00,Найруулагч
Отгоны Гэрэлсүх,790,9/3/1988 0:00,Жүжигчин
